,isin,name,country,industry,e19,e18,is_europe,e18avg,e18std,e18zscore,is_above_e18avg,trend
766,JP3148800000,IBIDEN CO LTD,Japan,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.095754091,-0.095040469,0,-0.08150014094520548,0.0896691257640436,-0.15100323483051123,0,0.09261208645572368
768,TW0003189007,KINSUS INTERCONNECT TECHNOLOGY CORP,Taiwan,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.092185244,-0.089806304,0,-0.08150014094520548,0.0896691257640436,-0.09263124831451416,0,0.04134790960371026
769,JP3322930003,SUMCO CORPORATION,Japan,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.08461486800000001,-0.102111319,0,-0.08150014094520548,0.0896691257640436,-0.22985813544152336,0,-0.3739891889065818
770,TW0002330008,TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LIMITED,Taiwan,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.08011196,-0.08199926099999999,0,-0.08150014094520548,0.0896691257640436,-0.005566242009628804,0,-0.03453564242777493
771,TW0003105003,WIN SEMICONDUCTORS CORPORATION,Taiwan,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.076395315,-0.093503151,0,-0.08150014094520548,0.0896691257640436,-0.13385889460302522,0,-0.09320000311889887
772,TW0002492006,WALSIN TECHNOLOGY CORP,Taiwan,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.068324045,-0.05150103,0,-0.08150014094520548,0.0896691257640436,0.33455340051095733,0,-0.6050946464534072
773,TW0004919006,NUVOTON TECHNOLOGY CORPORATION,Taiwan,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.06789385099999999,-0.075435972,0,-0.08150014094520548,0.0896691257640436,0.06762828223800023,0,-0.2252091140691841
774,KR7009150004,"SAMSUNG ELECTRO-MECHANICS CO., LTD.",South Korea,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.06430295400000001,-0.059046786,0,-0.08150014094520548,0.0896691257640436,0.250402295705319,0,-0.05593539503004227
775,TW0006257009,SIGURD MICROELECTRONICS CORP.,Taiwan,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.063747061,-0.06635200299999999,0,-0.08150014094520548,0.0896691257640436,0.1689337084100327,0,-0.5026438460116697
776,JP3452000007,TAIYO YUDEN CO LTD,Japan,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.061141382,-0.071029378,0,-0.08150014094520548,0.0896691257640436,0.11677110550579436,0,-0.0831030614866945
777,KYG989221000,ZHEN DING TECHNOLOGY HOLDING LIMITED,Taiwan,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.060248093,-0.061509828,0,-0.08150014094520548,0.0896691257640436,0.22293417912658395,0,-0.33636994293143163
778,TW0006239007,POWERTECH TECHNOLOGY,Taiwan,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.059185638,-0.061488905,0,-0.08150014094520548,0.0896691257640436,0.22316751473481836,0,-0.05781339432898675
779,JP3982800009,ROHM CO LTD,Japan,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.055296732,-0.053266495,0,-0.08150014094520548,0.0896691257640436,0.3148647397265792,0,-0.12356455124193991
781,TW0002393006,EVERLIGHT ELECTRONICS CO LTD,Taiwan,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.048705857000000005,-0.046600986,0,-0.08150014094520548,0.0896691257640436,0.3891992327107051,0,0.520068987491075
782,KR7006400006,SAMSUNG SDI COMPANY LIMITED,South Korea,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.047402404,-0.047082801,0,-0.08150014094520548,0.0896691257640436,0.3838259785845541,0,-0.08327356696174293
783,NL0009538784,NXP SEMICONDUCTORS NV,Netherlands,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.045859403,-0.058163882,1,-0.08150014094520548,0.0896691257640436,0.2602485386844608,0,-0.46129293329630805
784,JP3538800008,TDK CORPORATION,Japan,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.044187557,-0.046506702,0,-0.08150014094520548,0.0896691257640436,0.39025069829818165,0,0.0005914472043974857
785,JP3164720009,RENESAS ELECTRONICS CORPORATION,Japan,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.044043559,-0.046850872,0,-0.08150014094520548,0.0896691257640436,0.38641247642340104,0,-0.30006757620930796
786,NL0000226223,STMICROELECTRONICS NV,Switzerland,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.041922959,-0.045366591,0,-0.08150014094520548,0.0896691257640436,0.40296534216568297,0,-0.3277685067960199
787,JP3375800004,SHINKO ELECTRIC INDUSTRIES CO LIMITED,Japan,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.037662743,-0.03544247,0,-0.08150014094520548,0.0896691257640436,0.5136402362882648,0,-0.04467310973215921
788,JP3389660006,JAPAN DISPLAY INC,Japan,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.036318409,-0.035627763,0,-0.08150014094520548,0.0896691257640436,0.5115738282752371,0,-0.1077289921410356
789,KYG898431096,TPK HOLDING COMPANY LIMITED,Taiwan,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.036293043,-0.041093259,0,-0.08150014094520548,0.0896691257640436,0.450622012882479,0,-0.3801979492860835
790,JP3914400001,MURATA MANUFACTURING CO LIMITED,Japan,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.036017264,-0.035332871,0,-0.08150014094520548,0.0896691257640436,0.5148624964482266,0,-0.03861933009374632
791,DE0006231004,INFINEON TECHNOLOGIES AG,Germany,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.034669461,-0.034412052,1,-0.08150014094520548,0.0896691257640436,0.5251315716974161,0,-0.10285375604990128
792,TW0004960000,CHENG MEI MATERIALS TECHNOLOGY CORP,Taiwan,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.032873448,-0.038353327,0,-0.08150014094520548,0.0896691257640436,0.48117803734077347,0,-0.08231620238486641
793,TW0006176001,RADIANT OPTO ELECTRONICS CORP,Taiwan,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.023875881,-0.027304319,0,-0.08150014094520548,0.0896691257640436,0.6043977956004278,0,-0.23664538530212312
794,JP3249600002,KYOCERA CORPORATION,Japan,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.021890774,-0.024665854,0,-0.08150014094520548,0.0896691257640436,0.6338222488614409,0,0.22791755231063787
795,TW0003042008,TXC CORPORATION,Taiwan,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.02060567,-0.02313046,0,-0.08150014094520548,0.0896691257640436,0.6509451324283027,0,0.22119092098244078
797,JP3705600009,JAPAN AVIATION ELECTRONICS INDUSTRY LIMITED,Japan,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.017592052,-0.016483992,0,-0.08150014094520548,0.0896691257640436,0.725067278076177,0,-0.24413061451330453
798,KR7011070000,LG INNOTEK COMPANY LIMITED,South Korea,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.014193584,-0.019396375,0,-0.08150014094520548,0.0896691257640436,0.6925880610080449,0,-0.04627868293612833
799,JP3126400005,ALPS ALPINE CO LTD,Japan,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.013494484,-0.014265561,0,-0.08150014094520548,0.0896691257640436,0.7498074657505568,0,-0.054465108781615736
800,TW0003211009,DYNAPACK INTERNATIONAL TECHNOLOGY CORPORATION,Taiwan,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.010785482,-0.009266101,0,-0.08150014094520548,0.0896691257640436,0.8055619961689265,1,0.09751451087642095
801,TW0002308004,"DELTA ELECTRONICS, INC.",Taiwan,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.010181603,-0.012832413,0,-0.08150014094520548,0.0896691257640436,0.7657900906260484,0,-0.3106927653163279
802,JP3197800000,OMRON CORPORATION,Japan,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.009603354,-0.010512562,0,-0.08150014094520548,0.0896691257640436,0.7916613253485156,0,-0.1571811590031603
805,NL0000334118,ASM INTERNATIONAL NV,Netherlands,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.00576232,-0.00622714,1,-0.08150014094520548,0.0896691257640436,0.839452825081397,1,-0.07820132062788679
806,JP3571400005,TOKYO ELECTRON LTD,Japan,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.005752923,-0.005549914,0,-0.08150014094520548,0.0896691257640436,0.8470053242747321,1,-0.4760155872200203
807,JP3494600004,SCREEN HOLDINGS CO LTD,Japan,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.005130105,-0.005478521,0,-0.08150014094520548,0.0896691257640436,0.8478015069004874,1,-0.35357706438623865
808,CH0108503795,MEYER BURGER TECHNOLOGY AG,Switzerland,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.004996162,-0.005673396,0,-0.08150014094520548,0.0896691257640436,0.8456282393645377,1,-0.29535250781355193
809,JP3122400009,ADVANTEST CORPORATION,Japan,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.0048591170000000005,-0.006133055,0,-0.08150014094520548,0.0896691257640436,0.8405020713988818,1,-0.2669702105484586
810,JP3799000009,HIROSE ELECTRIC CO LTD,Japan,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.0025184260000000003,-0.002315138,0,-0.08150014094520548,0.0896691257640436,0.8830799037070334,1,-0.03927851004506204
811,397624107,"GREIF, INC.",United States,"Manufacture of fabricated metal products, except machinery and equipment (28)",-0.095679029,-0.067092901,0,-0.05346949435135135,0.13046804370291365,-0.10441949048971909,0,-0.029243719797477346
812,58498106,BALL CORPORATION,United States,"Manufacture of fabricated metal products, except machinery and equipment (28)",-0.03953808,-0.042651811,0,-0.05346949435135135,0.13046804370291365,0.08291442903814897,0,-0.205278533854256
813,452308109,ILLINOIS TOOL WORKS INCORPORATED,United States,"Manufacture of fabricated metal products, except machinery and equipment (28)",-0.016415,-0.017397877,0,-0.05346949435135135,0.13046804370291365,0.276478563850389,0,0.042971096643483184
815,GB00B3FLWH99,BODYCOTE PLC,United Kingdom,"Manufacture of fabricated metal products, except machinery and equipment (28)",-0.106883846,-0.115960444,1,-0.05346949435135135,0.13046804370291365,-0.47897514115368833,0,-0.13079581050581704
817,GB0006027295,MORGAN ADVANCED MATERIALS PLC,United Kingdom,"Manufacture of fabricated metal products, except machinery and equipment (28)",-0.076450625,-0.080520809,1,-0.05346949435135135,0.13046804370291365,-0.20734054011146738,0,-0.1548963941936718
818,JP3695200000,NGK INSULATORS LTD,Japan,"Manufacture of fabricated metal products, except machinery and equipment (28)",-0.072705886,-0.067456958,0,-0.05346949435135135,0.13046804370291365,-0.10720988260159124,0,-0.04914930122994818
819,JP3613400005,TOYO SEIKAN GROUP HOLDINGS LTD,Japan,"Manufacture of fabricated metal products, except machinery and equipment (28)",-0.071101407,-0.071864419,0,-0.05346949435135135,0.13046804370291365,-0.1409918024871699,0,-0.12926094599871787
820,GB00B82YXW83,VESUVIUS PLC,United Kingdom,"Manufacture of fabricated metal products, except machinery and equipment (28)",-0.061163318,-0.066517429,1,-0.05346949435135135,0.13046804370291365,-0.10000866325826009,0,-0.13267226636241725
821,TW0002049004,HIWIN TECHNOLOGIES CORP.,Taiwan,"Manufacture of fabricated metal products, except machinery and equipment (28)",-0.055293043,-0.044653007,0,-0.05346949435135135,0.13046804370291365,0.06757583773868188,0,-0.33305291578217494
822,TW0009907006,TON YI INDUSTRIAL CORPORATION,Taiwan,"Manufacture of fabricated metal products, except machinery and equipment (28)",-0.039796407,-0.042503297,0,-0.05346949435135135,0.13046804370291365,0.08405274609867126,0,-0.07693307200186633
823,SE0000114837,TRELLEBORG AB (PUBL.),Sweden,"Manufacture of fabricated metal products, except machinery and equipment (28)",-0.036039237,-0.03432861,1,-0.05346949435135135,0.13046804370291365,0.14670936888527814,0,0.09374068566267103
824,JP3270000007,KURITA WATER INDUSTRIES LIMITED,Japan,"Manufacture of fabricated metal products, except machinery and equipment (28)",-0.035569423,-0.028256966,0,-0.05346949435135135,0.13046804370291365,0.19324677243388677,0,-0.2617879982786789
825,JP3720800006,NSK LTD.,Japan,"Manufacture of fabricated metal products, except machinery and equipment (28)",-0.034341245,-0.033734181,0,-0.05346949435135135,0.13046804370291365,0.15126549606500012,0,-0.04458418025230049
827,CH0001752309,GEORG FISCHER AG,Switzerland,"Manufacture of fabricated metal products, except machinery and equipment (28)",-0.033773931,-0.042414104,0,-0.05346949435135135,0.13046804370291365,0.08473638476963273,0,0.5982261368756333
828,JP3165600002,NTN CORPORATION,Japan,"Manufacture of fabricated metal products, except machinery and equipment (28)",-0.032012639,-0.029988938,0,-0.05346949435135135,0.13046804370291365,0.17997170559879389,0,-0.08455131901930756
830,CH0030486770,DAETWYLER HOLDING AG,Switzerland,"Manufacture of fabricated metal products, except machinery and equipment (28)",-0.025740806,-0.021143072,0,-0.05346949435135135,0.13046804370291365,0.24777272222277852,0,-0.0750797912118837
831,SE0000108227,AB SKF,Sweden,"Manufacture of fabricated metal products, except machinery and equipment (28)",-0.019977508,-0.021218571,1,-0.05346949435135135,0.13046804370291365,0.24719404412002474,0,0.1681450495639007
832,JP3906000009,MINEBEA MITSUMI INC,Japan,"Manufacture of fabricated metal products, except machinery and equipment (28)",-0.019283686,-0.018814752,0,-0.05346949435135135,0.13046804370291365,0.26561862482021287,0,-0.27432920078003986
834,JP3763000001,NORITAKE CO LTD,Japan,"Manufacture of fabricated metal products, except machinery and equipment (28)",-0.017928201,-0.017022109,0,-0.05346949435135135,0.13046804370291365,0.2793587174062716,0,-0.26476945689953424
835,TW0002059003,KING SLIDE WORKS CO LTD,Taiwan,"Manufacture of fabricated metal products, except machinery and equipment (28)",-0.016575203,-0.018290915,0,-0.05346949435135135,0.13046804370291365,0.2696336846397102,0,0.1513411666776614
837,SE0000667891,SANDVIK AB,Sweden,"Manufacture of fabricated metal products, except machinery and equipment (28)",-0.013616618999999998,-0.01463123,1,-0.05346949435135135,0.13046804370291365,0.29768411673121453,0,0.35750100528276796
838,DE0007314007,HEIDELBERGER DRUCKMASCHINEN AG,Germany,"Manufacture of fabricated metal products, except machinery and equipment (28)",-0.013306523,-0.01337836,1,-0.05346949435135135,0.13046804370291365,0.3072870046449238,0,-0.014143324434726386
839,JP3170800001,OSG CORPORATION,Japan,"Manufacture of fabricated metal products, except machinery and equipment (28)",-0.013187835,-0.013608504,0,-0.05346949435135135,0.13046804370291365,0.3055230171314446,0,-0.15865347995928453
841,JP3134800006,IHI CORPORATION,Japan,"Manufacture of fabricated metal products, except machinery and equipment (28)",-0.0075341090000000015,-0.006929854,0,-0.05346949435135135,0.13046804370291365,0.3567129469445092,0,-0.18282201441329515
842,JP3651210001,NABTESCO CORPORATION,Japan,"Manufacture of fabricated metal products, except machinery and equipment (28)",-0.006797636,-0.007886368000000001,0,-0.05346949435135135,0.13046804370291365,0.34938154246527864,0,0.6290368990831262
843,JP3224200000,"KAWASAKI HEAVY INDUSTRIES, LIMITED",Japan,"Manufacture of fabricated metal products, except machinery and equipment (28)",-0.006680502,-0.007292695,0,-0.05346949435135135,0.13046804370291365,0.35393187512261376,0,-0.10405850338464559
844,CH0038388911,SULZER AG,Switzerland,"Manufacture of fabricated metal products, except machinery and equipment (28)",-0.00625844,-0.00691912,0,-0.05346949435135135,0.13046804370291365,0.3567952199647474,0,-0.24161328055810335
845,CH0024638196,SCHINDLER HOLDING AG,Switzerland,"Manufacture of fabricated metal products, except machinery and equipment (28)",-0.005403186999999999,-0.005159139,0,-0.05346949435135135,0.13046804370291365,0.3702849677225019,0,-0.14854888351343593
846,FI0009003727,WARTSILA OYJ ABP,Finland,"Manufacture of fabricated metal products, except machinery and equipment (28)",-0.004836814,-0.0052444430000000005,1,-0.05346949435135135,0.13046804370291365,0.36963113711709905,0,-0.17718429389423146
847,JP3274400005,GLORY LIMITED,Japan,"Manufacture of fabricated metal products, except machinery and equipment (28)",-0.002411373,-0.002711322,0,-0.05346949435135135,0.13046804370291365,0.3890467804279478,0,-0.04755411013617914
849,371901109,GENTEX CORPORATION,United States,Manufacture of machinery and equipment n.e.c. (29),-0.019737,-0.018476429,0,-0.04048543722222222,0.09012171918721755,0.24421425179984668,0,0.08236966435954725
851,235825205,DANA INC,United States,Manufacture of machinery and equipment n.e.c. (29),-0.005787941,-0.007297963,0,-0.04048543722222222,0.09012171918721755,0.36825167697121985,0,-0.5892312641958803
855,IT0005252728,FRENI BREMBO SPA,Italy,Manufacture of machinery and equipment n.e.c. (29),-0.068673243,-0.050237692,1,-0.04048543722222222,0.09012171918721755,-0.10821203662924571,0,-0.20834276135261295
856,KR7004490009,SEBANG GLOBAL BATTERY CO LTD,South Korea,Manufacture of machinery and equipment n.e.c. (29),-0.044458393,-0.039223269,0,-0.04048543722222222,0.09012171918721755,0.014005150296791507,0,-0.15224497706486412
858,JP3164800009,NOK CORPORATION,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.039961069,-0.042839463,0,-0.04048543722222222,0.09012171918721755,-0.026120515664903855,0,-0.14322967462419073
860,JP3399400005,"STANLEY ELECTRIC CO, LTD.",Japan,Manufacture of machinery and equipment n.e.c. (29),-0.032895234,-0.031163599,0,-0.04048543722222222,0.09012171918721755,0.10343608961627959,0,-0.2616171106111516
862,DE000SHA0159,SCHAEFFLER AG,Germany,Manufacture of machinery and equipment n.e.c. (29),-0.027534272,-0.028615491,1,-0.04048543722222222,0.09012171918721755,0.13171016187078904,0,-0.04346607449825698
863,JP3677600003,NISSIN ELECTRIC CO LTD,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.027069685,-0.020466639,0,-0.04048543722222222,0.09012171918721755,0.22213067396811928,0,-0.22991723656003718
864,JP3738600000,NGK SPARK PLUG CO LTD,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.026495629,-0.026563643,0,-0.04048543722222222,0.09012171918721755,0.15447768138223467,0,0.24070969697906683
865,JP3634200004,TOYODA GOSEI CO LTD,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.024850508,-0.025867307000000003,0,-0.04048543722222222,0.09012171918721755,0.16220429829855693,0,0.02057877772908676
866,ES0105223004,GESTAMP AUTOMOCION SA,Spain,Manufacture of machinery and equipment n.e.c. (29),-0.023410134,-0.022975628,1,-0.04048543722222222,0.09012171918721755,0.19429067021954602,0,0.0025039879805785485
867,DE0005439004,CONTINENTAL AG,Germany,Manufacture of machinery and equipment n.e.c. (29),-0.020799018,-0.020816509,1,-0.04048543722222222,0.09012171918721755,0.21824847994036015,0,-0.006395409445198749
868,FR0013176526,VALEO SA,France,Manufacture of machinery and equipment n.e.c. (29),-0.017035927,-0.015665991,1,-0.04048543722222222,0.09012171918721755,0.2753991651076103,0,-0.04355531682752019
869,JP3407400005,SUMITOMO ELECTRIC INDUSTRIES LIMITED,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.016721505,-0.016686001000000002,0,-0.04048543722222222,0.09012171918721755,0.2640810277129935,0,-0.14110417984616458
870,JP3634600005,TOYOTA INDUSTRIES CORPORATION,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.01549659,-0.016561923,0,-0.04048543722222222,0.09012171918721755,0.265457810148116,0,0.07886583717857226
872,FR0000124570,COMPAGNIE PLASTIC OMNIUM,France,Manufacture of machinery and equipment n.e.c. (29),-0.01505618,-0.018607842,1,-0.04048543722222222,0.09012171918721755,0.2427560794393416,0,-0.18497626236348463
873,JP3742600004,NHK SPRING CO LTD,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.014946136,-0.015217913,0,-0.04048543722222222,0.09012171918721755,0.2803710853510443,0,-0.09844179661470018
874,FR0000121147,FAURECIA SE,France,Manufacture of machinery and equipment n.e.c. (29),-0.011813847,-0.011462237,1,-0.04048543722222222,0.09012171918721755,0.3220444581392177,0,-0.08115983736656973
875,JP3102000001,AISIN SEIKI CO LTD,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.011530082,-0.011691361,0,-0.04048543722222222,0.09012171918721755,0.3195020743268981,0,-0.2636853867821657
876,DE0005408884,LEONI AG,Germany,Manufacture of machinery and equipment n.e.c. (29),-0.011493173999999998,-0.011281191,1,-0.04048543722222222,0.09012171918721755,0.3240533634467596,0,-0.20378153959124148
878,JP3551500006,DENSO CORPORATION,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.010667146,-0.013048905,0,-0.04048543722222222,0.09012171918721755,0.30443862444774233,0,-0.03486907547565168
879,JP3902400005,MITSUBISHI ELECTRIC CORPORATION,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.010098116,-0.009680178,0,-0.04048543722222222,0.09012171918721755,0.3418183707550876,0,-0.10668998458238026
880,JP3566600007,TOKAI RIKA CO. LTD.,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.009451998,-0.009151497,0,-0.04048543722222222,0.09012171918721755,0.3476846702971738,0,1.0283072123449846
881,JP3635400009,TOYOTA BOSHOKU CORPORATION,Japan,Manufacture of machinery and equipment n.e.c. (29),-0.007223289,-0.007349805,0,-0.04048543722222222,0.09012171918721755,0.36767643272968126,0,-0.10606748165474092
882,NL0010545661,CNH INDUSTRIAL NV,United Kingdom,Manufacture of machinery and equipment n.e.c. (29),-0.006328648,-0.007212146999999999,1,-0.04048543722222222,0.09012171918721755,0.36920390026183114,0,-0.006687506705618131
884,71813109,BAXTER INTERNATIONAL INC.,United States,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.031431629,-0.02250277,0,-0.02989319333898305,0.07947537597630315,0.09299010225741647,0,-0.14014693576729184
886,955306105,"WEST PHARMACEUTICAL SERVICES, INC.",United States,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.023622942,-0.026772829,0,-0.02989319333898305,0.07947537597630315,0.039262026768057484,0,-0.22374284636612174
887,2824100,ABBOTT LABORATORIES,United States,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.011532363,-0.011941863,0,-0.02989319333898305,0.07947537597630315,0.22587285833458054,0,-0.30188263519821623
888,717081103,PFIZER INC.,United States,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.009836785,-0.010574985,0,-0.02989319333898305,0.07947537597630315,0.2430716193748247,0,-0.06451486202702535
889,478160104,JOHNSON & JOHNSON,United States,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.00509863,-0.005388046,0,-0.02989319333898305,0.07947537597630315,0.3083363499442852,0,-0.14237093891116426
890,465741106,"ITRON, INC.",United States,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.003570888,-0.003852307,0,-0.02989319333898305,0.07947537597630315,0.32765980681547896,0,-0.41984735008684276
891,58933Y105,"MERCK & CO. , INC.",United States,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.008865008,-0.009879798,0,-0.02989319333898305,0.07947537597630315,0.25181881926485455,0,-0.2418364722942735
892,49338L103,KEYSIGHT TECHNOLOGIES INC,United States,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.007556373000000002,-0.006881575,0,-0.02989319333898305,0.07947537597630315,0.28954400097263244,0,-0.39221963052231534
893,74834L100,QUEST DIAGNOSTICS INCORPORATED,United States,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.007060054000000001,-0.007858633,0,-0.02989319333898305,0.07947537597630315,0.27725015538841874,0,-0.10547387000046775
895,TW0008105008,GIANTPLUS TECHNOLOGY CO LTD,Taiwan,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.23260415,-0.263778718,0,-0.02989319333898305,0.07947537597630315,-2.9428677975773736,-1,0.10781396332329254
898,INE089A01023,DR.REDDY'S LABORATORIES LTD,India,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.08167395200000001,-0.090164436,0,-0.02989319333898305,0.07947537597630315,-0.7583637311635718,0,1.494966412171029
900,TW0001789006,SCINOPHARM TAIWAN LIMITED,Taiwan,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.074616638,-0.070500785,0,-0.02989319333898305,0.07947537597630315,-0.5109455748045124,0,0.24815653316184846
902,CNE100000171,SHANDONG WEIGAO GROUP MEDICAL POLYMER COMPANY LTD,China,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.026316631,-0.032730012,0,-0.02989319333898305,0.07947537597630315,-0.03569430941557039,0,-0.47448365388668
903,JP3837800006,HOYA CORPORATION,Japan,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.02525561,-0.026627394,0,-0.02989319333898305,0.07947537597630315,0.04109196463514435,0,-0.14697895439497963
904,JP3535800001,TSUMURA & CO,Japan,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.025244552000000003,-0.025350739,0,-0.02989319333898305,0.07947537597630315,0.057155493549819164,0,-0.061159369569303186
905,TW0001720001,STANDARD CHEM. & PHARM. CO LTD,Taiwan,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.022574312000000003,-0.024938043,0,-0.02989319333898305,0.07947537597630315,0.06234824658722603,0,-0.0687465719417239
906,DE000BAY0017,BAYER AG,Germany,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.022257609,-0.039675465,1,-0.02989319333898305,0.07947537597630315,-0.12308556632602395,0,-0.4231648355169626
907,JP3188220002,OTSUKA HOLDINGS COMPANY LIMITED,Japan,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.020017561,-0.022518887,0,-0.02989319333898305,0.07947537597630315,0.09278730988554007,0,0.16035562432382253
908,JP3352400000,CITIZEN WATCH CO LTD,Japan,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.018726784,-0.016991766999999998,0,-0.02989319333898305,0.07947537597630315,0.1623323725178704,0,-0.10660721709537278
909,JP3788600009,HITACHI LIMITED,Japan,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.015894606999999998,0.14878253,0,-0.02989319333898305,0.07947537597630315,2.2481897209553066,1,0.10869554849689281
910,JP3546800008,TERUMO CORPORATION,Japan,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.015770957,-0.016587058000000002,0,-0.02989319333898305,0.07947537597630315,0.16742462901906224,0,-0.1568109151911925
914,DE0006599905,MERCK KGAA,Germany,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.011283056,-0.012678396,1,-0.02989319333898305,0.07947537597630315,0.2166054218367701,0,0.09150152532530732
915,FR0000120578,SANOFI S.A.,France,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.010298278,-0.011608612,1,-0.02989319333898305,0.07947537597630315,0.2300659935781227,0,-0.18004448772858017
917,GB0009252882,GLAXOSMITHKLINE PLC,United Kingdom,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.008607141,-0.010683775,1,-0.02989319333898305,0.07947537597630315,0.2417027677190309,0,-0.24285058442904034
918,JP3160400002,EISAI COMPANY LIMITED,Japan,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.008329435,-0.007670858000000002,0,-0.02989319333898305,0.07947537597630315,0.27961283688181593,0,-0.1446840869938504
919,JP3475350009,DAIICHI SANKYO COMPANY LIMITED,Japan,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.007932799,-0.007971383,0,-0.02989319333898305,0.07947537597630315,0.2758314769787234,0,-0.24583778467286005
920,JP3469000008,MITSUBISHI TANABE PHARMA CORP,Japan,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.007906239,-0.007978601,0,-0.02989319333898305,0.07947537597630315,0.2757406563954756,0,-0.25447967619682826
921,JP3955000009,YOKOGAWA ELECTRIC CORPORATION,Japan,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.007310846,-0.007302187,0,-0.02989319333898305,0.07947537597630315,0.28425164475747705,0,-0.22262280052173
